GeneID	Base mean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj	Chromosome	Start	End	Strand	Feature	Gene name
FBgn0028473	22209.0339598119	-0.5626268720262	0.0864162900296035	-6.51065756043752	7.48225399725669e-11	4.12286492549475e-09	chr2R	9396264	9398734	-	protein_coding	Non1
FBgn0036663	7669.7110472058	-0.66346874306347	0.102016308618299	-6.50355567702302	7.84433693513066e-11	4.29502271049464e-09	chr3L	16787572	16807731	-	protein_coding	CG9674
FBgn0044047	523.845912032422	-0.753211541722483	0.115850062594378	-6.50160668759994	7.94666471425162e-11	4.32368531087992e-09	chrX	2331492	2334658	-	protein_coding	Ilp6
FBgn0031547	266.309775541423	-1.17444636142098	0.181232159479507	-6.4803419260354	9.15149876013264e-11	4.94810098586922e-09	chr2L	3522520	3524056	-	protein_coding	Sr-CIV
FBgn0004108	652.649706617504	0.75782110575218	0.116997025675941	6.47726813031297	9.33981387340004e-11	5.01855464712942e-09	chr3L	16766071	16777465	+	protein_coding	Nrt
FBgn0259740	677.163602332149	0.768433217388345	0.118739879307068	6.47156811909107	9.69910147251991e-11	5.17943992831912e-09	chr3R	10849824	10851788	+	protein_coding	CG42394
FBgn0013811	350.766319884128	-0.837222991327069	0.130648312366735	-6.40821895178371	1.47229373731099e-10	7.81399578004745e-09	chr3L	1759171	1771758	-	protein_coding	Dhc62B
FBgn0011274	792.847146384338	-0.686237649613703	0.107194860288617	-6.40177754573348	1.53578322438539e-10	8.10125650863295e-09	chr2L	17413247	17433161	-	protein_coding	Dif
FBgn0063492	587.272882946283	0.728299377254601	0.113857806957364	6.39656951698818	1.58906504560575e-10	8.33151618759718e-09	chr2R	18407833	18408955	+	protein_coding	GstE8
FBgn0031313	1469.82770076219	-0.669145075644243	0.10465817796097	-6.39362435579364	1.6199912893148e-10	8.44249677341107e-09	chr2L	1160289	1163886	-	protein_coding	CG5080
FBgn0286071	428.145746911557	0.750270884149768	0.117661194721627	6.37653634169552	1.81137782704751e-10	9.34142546971173e-09	chr3R	15442245	15476193	-	protein_coding	AdamTS-A
FBgn0052412	1131.76148525344	-0.630823571157361	0.0989324177510571	-6.37630804439348	1.81407869484634e-10	9.34142546971173e-09	chr3L	5900834	5902456	-	protein_coding	QC
FBgn0267635	176.565094178472	1.04538476710929	0.164594201724404	6.35128550190173	2.13522995026892e-10	1.09301031359624e-08	chr3L	20404269	20407558	+	ncRNA	lncRNA:CR45973
FBgn0031307	1808.84152391546	0.709308531171286	0.111966239143998	6.3350214903535	2.37308194783668e-10	1.20761952533736e-08	chr2L	1143200	1147395	+	protein_coding	MFS3
FBgn0033775	46.2344311814749	1.3855180652211	0.218762127095811	6.33344575505194	2.39745621259630e-10	1.21288852018541e-08	chr2R	12840812	12842558	-	protein_coding	Cyp9h1
FBgn0250867	536.709593799802	0.771922357638937	0.121991149936627	6.32769145991282	2.48856102224396e-10	1.25165938392049e-08	chr2L	20965519	21052164	-	protein_coding	CG42238
FBgn0030529	9571.39441043706	-0.5386428273341	0.085419551778333	-6.30584937663802	2.86617672083434e-10	1.43325403537213e-08	chrX	13812970	13822307	-	protein_coding	Clic
FBgn0038865	273.983994701258	-0.913893018845049	0.145276311301514	-6.29072290353178	3.15990950143964e-10	1.57105615499738e-08	chr3R	21159237	21161092	-	protein_coding	cDIP
FBgn0005640	1578.9920730356	0.624001295079247	0.0992518955032109	6.28704662934181	3.23562215298183e-10	1.59950669973976e-08	chr3L	3515750	3610521	+	protein_coding	Eip63E
FBgn0011722	12863.6403897208	-0.597171272009804	0.0950654238560177	-6.28168736631581	3.34917834882171e-10	1.64623533498049e-08	chr2L	6415178	6423310	-	protein_coding	Tig
FBgn0263873	778.528343280311	-0.870971259484211	0.138946190497881	-6.26840690171708	3.6476059730368e-10	1.78279317925092e-08	chr2L	19796364	19958424	+	protein_coding	sick
FBgn0027594	7074.89319118208	-0.555389564038138	0.0887052207090797	-6.26106963714808	3.82345725964188e-10	1.85824318837988e-08	chr3L	1715594	1731107	-	protein_coding	drpr
FBgn0030037	709.111525770565	0.652344712292129	0.104525171205931	6.24102983774987	4.34699308439237e-10	2.10088475827254e-08	chrX	8433922	8437820	-	protein_coding	Miga
FBgn0025678	10053.0401293928	0.497143197038335	0.079690070696504	6.238458476611	4.4190388707999e-10	2.12383918173833e-08	chr2L	16354885	16356735	-	protein_coding	CaBP1
FBgn0039809	571.099435499704	-0.822367455220746	0.132095705976997	-6.22554267860875	4.79891992028909e-10	2.29367161494038e-08	chr3R	30881791	30883503	-	protein_coding	CG15547
FBgn0033724	152.113964994451	1.14790616374517	0.184495546655043	6.22186380407028	4.91283425452218e-10	2.33521588658634e-08	chr2R	12383044	12384520	+	protein_coding	CG8501
FBgn0260745	6027.53404929252	-0.570925870965127	0.0920216861076909	-6.20425353103165	5.49571279591516e-10	2.59800062281214e-08	chr3R	11984861	11993315	-	protein_coding	mfas
FBgn0013272	13716.1287419496	-0.477810674856684	0.0770488174367231	-6.20140179632335	5.59624360531655e-10	2.63114692552138e-08	chr2R	22317661	22329416	+	protein_coding	Gp150
FBgn0026376	1386.51399323404	-0.885337436451669	0.142892778392424	-6.19581651649519	5.79836429989894e-10	2.71144051667166e-08	chr3L	13906896	13925335	-	protein_coding	Rgl
FBgn0035344	76.8633213284638	-1.23392590460273	0.199417454128788	-6.18765248003733	6.10667681525131e-10	2.84026135100748e-08	chr3L	2476258	2478448	-	protein_coding	Cyp4d20
FBgn0262620	253.433214611439	0.959465660930825	0.155569691161953	6.16743308908412	6.94074668771803e-10	3.21093045964966e-08	chr2L	21657624	21658249	+	ncRNA	lncRNA:CR43144
FBgn0267252	106.908419399831	-1.13170550006226	0.183541014693819	-6.16595425251493	7.00593389311362e-10	3.2238475590067e-08	chr2L	9256562	9302494	+	protein_coding	Ggamma30A
FBgn0038877	990.843483929096	-0.639341472270702	0.104024717799331	-6.1460534168814	7.94345424272146e-10	3.61678013967281e-08	chr3R	21271077	21273817	-	protein_coding	CG3308
FBgn0261808	398.092236317446	-0.796793776651162	0.129633545475376	-6.14650917499215	7.9206743114236e-10	3.61678013967281e-08	chr3R	11197591	11208633	+	protein_coding	cu
FBgn0027949	1427.83789410477	0.600432604035998	0.0977473642577929	6.14269866604744	8.11311074925068e-10	3.67468696815538e-08	chr2L	19577700	19579131	+	protein_coding	msb1l
FBgn0026721	3814.69173431834	-0.698509196302582	0.113754010450269	-6.14052369263902	8.22498654777036e-10	3.70595617837299e-08	chr2R	17054001	17059299	+	protein_coding	fat-spondin
FBgn0032638	127.181816828965	-1.15001461035446	0.187385229796654	-6.13716786324317	8.40056079249589e-10	3.76545344123741e-08	chr2L	17454262	17455923	-	protein_coding	SPH93
FBgn0010591	1627.43657165247	-0.648627250611228	0.105712160232841	-6.13578654700238	8.47388736712586e-10	3.77874224809308e-08	chr2R	17088440	17091958	-	protein_coding	Sply
FBgn0020257	1097.4672937257	-0.634936971896977	0.103575263422595	-6.13019895789582	8.77692441347512e-10	3.89380374876786e-08	chr2R	22684954	22688987	-	protein_coding	Ppa
FBgn0086355	4042.68258338477	0.635031740272581	0.103852545076816	6.11474412883064	9.67120113863648e-10	4.26865107399715e-08	chr3R	30132980	30134599	-	protein_coding	Tpi
FBgn0266005	390.666666964937	-0.841096814029516	0.137758487454629	-6.10558978666584	1.02421756886257e-09	4.49771887727415e-08	chrX	1047241	1088866	+	ncRNA	lncRNA:CR44779
FBgn0034354	364.623569850594	0.836998592195084	0.137746496740213	6.07636935967704	1.22934068113568e-09	5.3712253699519e-08	chr2R	18503607	18505025	+	protein_coding	GstE11
FBgn0031258	144.272042695933	-1.08185091442837	0.178535372331164	-6.05958864230923	1.36470104680603e-09	5.93267776679346e-08	chr2L	458875	472200	-	protein_coding	CG4297
FBgn0000299	50267.4259535465	0.57040658941414	0.0943621975394014	6.04486334875747	1.49536689378194e-09	6.46820949905376e-08	chr2L	5029608	5037279	+	protein_coding	Col4a1
FBgn0035761	564.700336405343	0.68206873457701	0.113190555099563	6.02584494772609	1.68228403941309e-09	7.24051702734459e-08	chr3L	7321098	7323411	-	protein_coding	RhoGEF4
FBgn0033782	157.571372881534	-1.09183419848787	0.181459603436087	-6.01695461586538	1.77728882875777e-09	7.61154735523935e-08	chr2R	12924566	12930644	+	protein_coding	sug
FBgn0037635	191.252929697033	-0.907131454035366	0.151016045743681	-6.00685476545347	1.89156812912795e-09	8.06106201235757e-08	chr3R	8807678	8813579	-	protein_coding	CG9837
FBgn0031689	270.377587704601	0.862398316935658	0.143624001588115	6.00455569681763	1.91856547731943e-09	8.13603428641687e-08	chr2L	5210459	5212445	+	protein_coding	Cyp28d1
FBgn0036007	1246.17384961202	0.704514563776491	0.117357211198877	6.0031638156653	1.93509201620673e-09	8.16608830839241e-08	chr3L	9494554	9505328	-	protein_coding	path
FBgn0267488	2392.10085049677	0.603155055105455	0.100562119874722	5.9978355255125	1.99964898916222e-09	8.39755505108851e-08	chr2L	8074116	8082982	-	protein_coding	Mcr
FBgn0032029	336.377592910783	-0.836202540525815	0.140013380776843	-5.97230447466002	2.33925424990834e-09	9.77627464538988e-08	chr2L	8370453	8374250	+	protein_coding	CG17292
FBgn0039640	72.4661209150608	-1.24106483203845	0.208144703048642	-5.96250980140687	2.48392746984905e-09	1.03309887219539e-07	chr3R	29138661	29145787	+	protein_coding	CG14516
FBgn0027091	1170.16222236978	-0.622566632162039	0.104457067373758	-5.96002403489304	2.52200836853679e-09	1.04391839216324e-07	chr2R	16143146	16145906	+	protein_coding	CysRS
FBgn0035266	376.184083146777	0.873394146598435	0.146817299895847	5.94885035495151	2.7003237112505e-09	1.10713272161271e-07	chr3L	1738406	1745421	+	protein_coding	Gk2
FBgn0031913	980.618035532498	-0.716827606953129	0.120493507113769	-5.94909737564783	2.69625206911316e-09	1.10713272161271e-07	chr2L	7430529	7433516	-	protein_coding	CG5958
FBgn0035727	67.8155455971664	1.20862678117941	0.203307310752882	5.94482695533014	2.7674905658012e-09	1.12931890965784e-07	chr3L	6971578	6972467	-	protein_coding	CG10063
FBgn0035232	1724.86493440446	-0.554468917126484	0.0933788327302585	-5.93784373732928	2.88795097797332e-09	1.17294196762663e-07	chr3L	1555362	1558484	-	protein_coding	CG12099
FBgn0039098	310.969627481851	-0.888102999428119	0.14960763890665	-5.93621425963592	2.91678572456582e-09	1.17911744407565e-07	chr3R	23677357	23678421	+	protein_coding	GILT3
FBgn0032036	7839.05070773397	-0.55758229274429	0.0941334839252522	-5.92331516367805	3.15515326493083e-09	1.26954562301938e-07	chr2L	8384454	8388804	+	protein_coding	CG13384
FBgn0001122	1027.09758660478	0.683571426797571	0.115880841068438	5.89891668454376	3.65895925226117e-09	1.45869384752587e-07	chr2R	10437984	10465701	+	protein_coding	Galphao
FBgn0030598	37.7032368701724	1.33787785378149	0.226792870793246	5.89911776812932	3.65450331325667e-09	1.45869384752587e-07	chrX	14919251	14923493	-	protein_coding	CG9503
FBgn0003074	2130.24900297736	0.58099596274216	0.0987167915361952	5.88548263877817	3.96894050068604e-09	1.57501395740527e-07	chr2R	8910899	8914069	-	protein_coding	Pgi
FBgn0031117	336.254576317748	0.834531405354282	0.141931711689167	5.87980934931525	4.10739291782006e-09	1.62251397863294e-07	chrX	20467454	20469796	+	protein_coding	GstT3
FBgn0036896	629.989428236084	-0.778468240279366	0.132492629022777	-5.87555885954637	4.21419193649048e-09	1.65713520193541e-07	chr3L	19624405	19635783	-	protein_coding	wnd
FBgn0039613	2547.99351143886	-0.54259942451164	0.0925100145345024	-5.86530471583996	4.48308621398712e-09	1.75489497000917e-07	chr3R	28880791	28882945	+	protein_coding	Nepl20
FBgn0259821	174.460594885044	0.923938281571965	0.157634219506457	5.86127989509356	4.59313007892592e-09	1.78987244652199e-07	chr3R	4077938	4104326	+	protein_coding	CG42402
FBgn0032859	3511.72837246072	-0.489980435485576	0.0838214561478049	-5.8455252151857	5.0497243466732e-09	1.95897602345605e-07	chr2L	20417056	20423027	+	protein_coding	Arpc2
FBgn0039886	885.299777879607	-0.623354840157192	0.107307242406217	-5.80906587644337	6.28223683999973e-09	2.42623352244811e-07	chr3R	31978120	31990909	+	protein_coding	CG2003
FBgn0005660	197.644292025189	0.866604176851134	0.149214688565708	5.80776721903966	6.33114559176613e-09	2.43425513397194e-07	chr2L	544924	552923	-	protein_coding	Ets21C
FBgn0263041	109.590839178953	-1.20135517732413	0.207593733410622	-5.78704933711965	7.1633544464105e-09	2.74204333256183e-07	chr3R	15637167	15638181	+	protein_coding	CG43336
FBgn0266873	904.60022001994	0.592157043961634	0.102508542966982	5.77666043065666	7.61978470744103e-09	2.90391002220583e-07	chr2L	21929063	21931698	+	ncRNA	lncRNA:CR45334
FBgn0039776	3295.23429071967	-0.51085170349828	0.0885193728588683	-5.77107233139531	7.87686520872819e-09	2.98871758424156e-07	chr3R	30466049	30485799	+	protein_coding	PH4alphaEFB
FBgn0001091	4204.60098406652	0.617838640406605	0.107341385943795	5.75582879775853	8.6217730965432e-09	3.25707244795612e-07	chr2R	7791900	7793380	-	protein_coding	Gapdh1
FBgn0262579	5507.8144092503	-0.567990691254575	0.0988533572696124	-5.745790602796	9.14924750236021e-09	3.4337555242439e-07	chr3L	8063873	8108897	+	protein_coding	Sarm
FBgn0034400	5921.06015797587	-0.52855141900213	0.0919951272452653	-5.74542842462706	9.16885361345904e-09	3.4337555242439e-07	chr2R	18836820	18846619	-	protein_coding	CG15099
FBgn0010225	12838.8535145438	-0.488592876322819	0.0855110829258864	-5.71379591515978	1.10483490419703e-08	4.11979601560711e-07	chr3R	4235216	4241057	+	protein_coding	Gel
FBgn0030349	1835.99646992066	-0.569767977159346	0.0999112063744971	-5.70274344425074	1.17894359366271e-08	4.37727082780091e-07	chrX	11877736	11887162	-	protein_coding	CG10353
FBgn0038660	1608.4141633272	-0.517407681488211	0.0908570974647632	-5.69474147783419	1.23558996100884e-08	4.56798664644763e-07	chr3R	18911052	18912922	-	protein_coding	Sgsh
FBgn0033504	2126.56574869333	-0.671173832518443	0.117889066051687	-5.69326617808791	1.2463185670017e-08	4.58804337154541e-07	chr2R	10269015	10307024	+	protein_coding	CAP
FBgn0031516	869.771749287961	0.667558449015554	0.11750904714287	5.68091108937275	1.33979115247889e-08	4.91124290681986e-07	chr2L	3294925	3303130	-	protein_coding	CG9663
FBgn0015568	206.461249517425	0.892371094856481	0.157245659481598	5.67501257458184	1.38678468489673e-08	5.04081023221988e-07	chr3R	7545732	7549124	-	protein_coding	alpha-Est1
FBgn0259224	300.212383073638	0.956099040661185	0.168475251466546	5.67501180344601	1.38679093199437e-08	5.04081023221988e-07	chr3L	3472446	3510895	+	protein_coding	CG42324
FBgn0041629	13052.960107701	0.518892318978296	0.0920351990241316	5.63797682278324	1.72059659525901e-08	6.22798374292288e-07	chrX	8709651	8712478	+	protein_coding	Hexo2
FBgn0032775	3158.99874918198	-0.716980192091751	0.127402344499625	-5.62768444260348	1.82644822400777e-08	6.58358482745467e-07	chr2L	19390369	19398493	-	protein_coding	CG17544
FBgn0027348	235.794389602953	-0.900872396308802	0.16020690740857	-5.62318074096106	1.87473071619423e-08	6.72958316423082e-07	chr2L	14013003	14019328	+	protein_coding	bgm
FBgn0037739	321.346490790778	0.73296806877058	0.130406282460793	5.62064997896821	1.90240356768414e-08	6.80069969588245e-07	chr3R	9746166	9747744	-	protein_coding	CG12948
FBgn0045852	2114.68150951203	-0.620682805740061	0.11057618818104	-5.61316876580928	1.98654677108151e-08	7.07227000684205e-07	chr2L	18762873	18792906	-	protein_coding	ham
FBgn0285963	1757.67897996889	0.515462856943318	0.0919940182389629	5.60322145733819	2.10404117909246e-08	7.45986075423314e-07	chr3R	26915760	26945309	+	protein_coding	CG46339
FBgn0020248	35.9047135379435	1.26566552187319	0.225997956764787	5.6003405517089	2.13931106061939e-08	7.55395101445648e-07	chr3L	1475437	1489547	-	protein_coding	stet
FBgn0029095	4112.6592551366	-0.489476379038804	0.0875487991938084	-5.59089768844506	2.2589866404924e-08	7.94410301906494e-07	chr2L	861848	868354	-	protein_coding	aru
FBgn0259111	2429.07199011956	0.574482478809483	0.102963715033279	5.57946533517954	2.41259018515967e-08	8.44992619101874e-07	chr2L	7223327	7249343	-	protein_coding	Ndae1
FBgn0013680	77.348280515649	1.27422365707534	0.229629769707571	5.54903512161354	2.87250474734607e-08	1.0020176842456e-06	chrM	239	1263	+	protein_coding	mt:ND2
FBgn0010470	4891.89087003612	0.453692302578979	0.0821190210734357	5.52481382082307	3.29835185360802e-08	1.14594545725153e-06	chr2R	21487166	21497929	-	protein_coding	Fkbp14
FBgn0000079	158.98640027863	-1.00042945393453	0.18164348474984	-5.50765393711933	3.63647380799817e-08	1.25836539651969e-06	chr2R	17118635	17120303	-	protein_coding	Amy-p
FBgn0027596	533.478042710814	-0.769667995974652	0.140209634342469	-5.4894087669803	4.03281352430912e-08	1.38995497206367e-06	chr2R	14901474	14928425	-	protein_coding	Kank
FBgn0001114	38048.8325026404	-0.536941842673809	0.0978742148155831	-5.48603984906063	4.11044210910317e-08	1.41108867800998e-06	chr2L	8672697	8676804	+	protein_coding	Glt
FBgn0086906	1145.87853291593	0.676315957924954	0.124139606997705	5.44802721936648	5.0931565392088e-08	1.74153743955318e-06	chr3L	2039680	2115611	-	protein_coding	sls
FBgn0013688	23.9087109850574	1.24428187013114	0.229178236815454	5.42931950005839	5.65693331327182e-08	1.92669803516199e-06	chrM	14130	14916	-	rRNA	mt:srRNA
FBgn0033188	1323.15003525026	-0.533855461673195	0.0983985577203732	-5.42543990523005	5.78119786087468e-08	1.96129971350693e-06	chr2R	7526117	7532981	-	protein_coding	Drat
FBgn0041342	3686.39361309026	-0.54502267878334	0.100485845403027	-5.42387513980077	5.83206278641899e-08	1.97082715489495e-06	chr3L	1546091	1553504	+	protein_coding	Pcyt1
FBgn0039637	2997.77528783014	-0.508095537312727	0.0937733767288098	-5.41833465997632	6.01567346540937e-08	2.02496463615784e-06	chr3R	29123369	29128247	+	protein_coding	Ctl2
FBgn0261602	49355.7936660565	-0.606259191993521	0.111961062899047	-5.41491100830448	6.13191956479785e-08	2.05609442461497e-06	chr3L	2587455	2588883	+	protein_coding	RpL8
FBgn0013576	2588.57024242894	-0.472897036364111	0.0873589101887012	-5.41326620653373	6.18853800502101e-08	2.06706726955354e-06	chr3R	5270115	5350443	-	protein_coding	mtd
FBgn0036732	2476.20284839816	-0.550286421298448	0.101953218105093	-5.39744042930762	6.75983069839922e-08	2.24920366814814e-06	chr3L	17487117	17511693	+	protein_coding	Oatp74D
FBgn0034391	66.0378425327785	1.11602046778687	0.207833070612481	5.36979251905375	7.8827279443172e-08	2.61277699027924e-06	chr2R	18783298	18794594	+	protein_coding	CG15080
FBgn0003447	37.2978097085874	1.21754223471115	0.22759554000872	5.34958740696108	8.81549767495649e-08	2.91079657962017e-06	chrX	7964023	7986601	+	protein_coding	sn
FBgn0264693	4477.18193169954	-0.53239842165362	0.0997436389839763	-5.33766791623823	9.41496960028771e-08	3.09691642631517e-06	chr3L	4122906	4134550	-	protein_coding	ens
FBgn0052681	158.735978018403	-0.888171309853102	0.166976233144695	-5.31914807949612	1.04254259411413e-07	3.41630150821263e-06	chrX	10376650	10381352	-	protein_coding	CG32681
FBgn0038381	142.643582421764	-0.926611020965728	0.174416636346071	-5.31262980629428	1.08054404812634e-07	3.52746662654376e-06	chr3R	15908397	15910367	+	protein_coding	EndoU
FBgn0266452	642.718106502291	-0.631145071655981	0.11910055402997	-5.29926226453288	1.16271520099018e-07	3.78144706908497e-06	chr3L	15097913	15113003	+	protein_coding	CTPsyn
FBgn0039593	42.7449357068055	1.18707602922445	0.224799413124972	5.28060110443671	1.28760747261584e-07	4.17194466127326e-06	chr3R	28670703	28672021	+	protein_coding	Sid
FBgn0261278	1238.05640533622	0.494019135645495	0.0938741583056226	5.26256793735648	1.42057145163257e-07	4.58558344331095e-06	chr2L	16680053	16699926	+	protein_coding	grp
FBti0062912	136.397694682941	0.910057821720564	0.173299011987174	5.25137339956629	1.50969281119172e-07	4.85514963182883e-06	chr2L	21656659	21657030	-	transposable_element	NA
FBgn0031548	53.8024794609611	-1.16786901634595	0.222731369013324	-5.24339710890065	1.57646736719259e-07	5.05111821984559e-06	chr2L	3525130	3527588	+	protein_coding	CG8852
FBgn0260486	2062.98465713759	-0.590460045811462	0.112729552622948	-5.23784608448151	1.62461458748959e-07	5.1861774156356e-06	chr2L	7472512	7496307	-	protein_coding	Ziz
FBgn0031285	3183.78043486868	-0.467156553514214	0.0892991550319285	-5.23136588859306	1.68262086945359e-07	5.35160041972169e-06	chr2L	821288	824337	+	protein_coding	CG3662
FBgn0031055	3053.83980934294	-0.572223343796464	0.109432284044646	-5.22901764129322	1.70413105619015e-07	5.40016035424944e-06	chrX	19672311	19675891	-	protein_coding	et
FBgn0260933	767.190217602502	0.556344342546837	0.106542420302387	5.2218106268642	1.77182113133726e-07	5.59416956467103e-06	chr2L	553741	560310	-	protein_coding	rempA
FBgn0030326	141.090245458509	-0.972957945536047	0.186818915119344	-5.20802695441466	1.90859204946854e-07	6.00408357089177e-06	chrX	11704309	11705300	-	protein_coding	CG2444
FBgn0013765	2678.10671480665	0.459522415692244	0.088465333475647	5.19437838120785	2.0540499783666e-07	6.43825592856865e-06	chr2R	13439313	13450475	-	protein_coding	cnn
FBgn0267824	1147.26636022801	-0.508547355042376	0.0980273503729268	-5.18781088244967	2.12780523321979e-07	6.64535850995827e-06	chr2R	14481186	14497312	+	protein_coding	PRAS40
FBgn0014869	1585.48038911062	0.52449664150138	0.101349688873222	5.17511841755598	2.27766475496633e-07	7.08779776806248e-06	chr3R	29148247	29149901	+	protein_coding	Pglym78
FBgn0266418	485.240800779667	-0.5977989453979	0.115830039599644	-5.161000958509	2.45632922406864e-07	7.61638140409239e-06	chr3R	22639807	22683827	+	protein_coding	wake
FBgn0266801	213.737432758424	0.952268186143541	0.184770764039617	5.15378172024749	2.55285080464253e-07	7.85932822454182e-06	chr3R	8364327	8477617	-	protein_coding	CG45263
FBgn0025628	3257.83821722424	-0.500824346132065	0.0971755185392666	-5.15381192362449	2.55243945350562e-07	7.85932822454182e-06	chrX	2066434	2073483	-	protein_coding	CG4199
FBgn0010395	988.749172737765	0.826759662735834	0.16075351701142	5.14302690296414	2.70346890775496e-07	8.29351401453481e-06	chr2L	21053032	21058044	+	protein_coding	Itgbn
FBgn0000579	8520.65620861445	0.418144586260757	0.0815834452120319	5.1253607294227	2.96968615388901e-07	9.07800527112856e-06	chr2L	1724767	1729636	-	protein_coding	Eno
FBgn0003525	1341.50426102272	-0.607791123887655	0.118679363639846	-5.12128735145654	3.03456812332659e-07	9.24367916721773e-06	chr3R	29251825	29255800	-	protein_coding	stg
FBgn0263916	1965.02003471917	0.498787957667309	0.0974275112649551	5.11958020061552	3.06216526319394e-07	9.29501462873361e-06	chr2L	6562324	6564709	+	protein_coding	Ent2
FBgn0265194	1553.76988123492	-0.482827735889025	0.0945096897329658	-5.10876437382494	3.24272439399146e-07	9.80867438196507e-06	chr2R	15262807	15309368	-	protein_coding	Trpm
FBgn0025836	86.1832446436104	-1.03220513860983	0.202217412499709	-5.10443253056318	3.31788619799572e-07	1.00010569682442e-05	chrX	127448	140340	+	protein_coding	RhoGAP1A
FBgn0034067	141.038116506941	0.832041963590064	0.163118276112969	5.1008506429643	3.38130320182934e-07	1.01568243052172e-05	chr2R	16017736	16024627	+	protein_coding	CG8399
FBgn0027561	2160.25142250752	-0.479504628533468	0.0942439004290714	-5.08791153963694	3.62028156030395e-07	1.08370435218649e-05	chr2R	9123303	9132030	-	protein_coding	CG18659
FBgn0010316	451.140076697122	-0.652995238098064	0.128411362505484	-5.08518269222614	3.67272370523704e-07	1.09561147496571e-05	chr2R	9712320	9716256	+	protein_coding	dap
FBgn0039485	60.1810752444052	1.05307234454554	0.207381800527932	5.0779400210854	3.81549096079427e-07	1.13428908253716e-05	chr3R	27101229	27102917	+	protein_coding	CG17189
FBgn0000416	38352.0713494036	-0.385392998139731	0.0760493673426538	-5.06766869477395	4.02717550174778e-07	1.18904761998703e-05	chr3R	30883463	30889062	-	protein_coding	Sap-r
FBgn0032635	600.47339150314	0.545585179699345	0.107651040909689	5.06809014654162	4.01827102966693e-07	1.18904761998703e-05	chr2L	17410640	17413499	+	protein_coding	CG15141
FBgn0033113	464.526268898037	0.820323641033306	0.162021703993561	5.06304785602	4.1260622505314e-07	1.21410083433153e-05	chr2R	6880994	6883407	+	protein_coding	Spn42Dc
FBgn0025681	3477.66171192437	-0.50688160162295	0.100312029271215	-5.05304902418518	4.34812232765357e-07	1.27510529683156e-05	chr2L	2992869	2998726	+	protein_coding	CG3558
FBgn0003317	1315.3487387783	0.491907746286444	0.0974029927077335	5.05023236567749	4.41272958867122e-07	1.28967985377009e-05	chr2R	7806483	7810067	+	protein_coding	sax
FBgn0015777	1093.65785916482	0.494578020973323	0.0980116641700426	5.04611390043606	4.50886677457087e-07	1.31334028507786e-05	chr2L	6789769	6798862	-	protein_coding	nrv2
FBgn0286782	372.707842152684	-0.735198607001524	0.146023435903024	-5.03479871196687	4.78351210086492e-07	1.3886631941135e-05	chr2R	8969345	8985900	-	protein_coding	flz
FBgn0265512	67.4374958700712	-1.15486138562126	0.229555536109599	-5.03085834998064	4.88288814902651e-07	1.41277141729861e-05	chr2R	10155915	10158931	-	protein_coding	mlt
FBgn0010382	1119.05718816265	-0.544876999593086	0.108763582028992	-5.00973753740332	5.45043160876268e-07	1.57172279491353e-05	chr2L	15727580	15748150	-	protein_coding	CycE
FBgn0259246	387.206586807621	0.750003715517609	0.149756599211711	5.00815135670468	5.49553122048099e-07	1.57946314247113e-05	chr2R	9503764	9541565	+	protein_coding	brp
FBgn0002778	1178.81358465609	-0.583636161981503	0.116923354919336	-4.99161320152119	5.98770729175226e-07	1.71522039009764e-05	chr3L	14985099	14991667	+	protein_coding	mnd
FBgn0261563	1840.11586577891	0.60801712099382	0.121994411054927	4.98397521440606	6.22910623024114e-07	1.77848178210614e-05	chr2L	14263026	14328262	+	protein_coding	wb
FBgn0000146	1569.57772299709	0.467108840185923	0.0937837476754841	4.98070136632031	6.33542412311525e-07	1.80288664766678e-05	chr2L	10997818	11001476	-	protein_coding	aub
FBgn0033777	849.352498442223	0.502358228885173	0.102313554073623	4.90998708268588	9.10823925178444e-07	2.58345500876024e-05	chr2R	12849357	12869423	-	protein_coding	CG17574
FBgn0027836	3309.52989609347	0.510511629240511	0.104049448104165	4.90643284075311	9.27477262662547e-07	2.62209339846199e-05	chr2R	18168412	18172607	-	protein_coding	Dgp-1
FBgn0039381	869.201895664374	0.544923411038973	0.111081533824513	4.90561655279128	9.31343155229729e-07	2.62444613546983e-05	chr3R	25881983	25888230	+	protein_coding	SppL
FBgn0250906	2651.40519845402	0.485305541204423	0.0990941763095985	4.89741737887996	9.71044411161818e-07	2.72743675355873e-05	chr2L	2746879	2753068	-	protein_coding	Pgk
FBgn0032451	582.715725747482	0.693778563585758	0.142426232793769	4.87114311722574	1.1095443074724e-06	3.10636498509505e-05	chr2L	12704724	12706683	+	protein_coding	spict
FBgn0264305	909.067624898725	0.511522988821394	0.105541795627307	4.84663905688795	1.25570582599302e-06	3.50422938731149e-05	chr3L	8932234	8954272	-	protein_coding	CG43783
FBgn0030662	833.58887775164	0.49560675509812	0.10249428725176	4.83545735462062	1.32839852361564e-06	3.69516901215398e-05	chrX	15585288	15593534	-	protein_coding	CG9220
FBgn0011259	328.118304250747	0.7236391748073	0.151112214848378	4.78875367906809	1.67820320999442e-06	4.65324870822492e-05	chr2L	8542146	8672041	+	protein_coding	Sema1a
